what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409399238
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409401718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409402850
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409453650
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409493402
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409503795
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409509949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409584861
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409616486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409751595
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409754869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409804682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583409832736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1583409974239
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1583409977802
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1583410008906
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1583410011363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1583410013171
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.binaryEditor",1583410038265
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583410039425
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583410088472
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583410124419
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583410186746
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583410203316
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583410205664
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583410207277
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583410209831
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1583410276026
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1583410276392
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1583410278551
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583410281937
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583410283794
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.showInformation",1583410306919
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.showInformation",1583410307073
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.showInformation",1583410307214
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.showInformation",1583410307340
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583410356809
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583410362475
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583410363271
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583410368390
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583410386851
